text,score,CHARACTER_COMBINATION,CHARACTER_COMBINATION_score,CHARACTER_MASKING,CHARACTER_MASKING_score,CHARACTER_SPLITTING,CHARACTER_SPLITTING_score,CHARACTER_SUBSTITUTION,CHARACTER_SUBSTITUTION_score,CHARACTER_SWAPPING,CHARACTER_SWAPPING_score,WORD_ABBREVIATION,WORD_ABBREVIATION_score,WORD_HOMOPHONE_SUB,WORD_HOMOPHONE_SUB_score,WORD_LANG_SWITCH,WORD_LANG_SWITCH_score,WORD_NOISE,WORD_NOISE_score,WORD_SPLITTING,WORD_SPLITTING_score
""" bitch plz whatever """,0.89241093,""" bitch plz whatever """,0.89241093,""" bit*h plz whatever """,0.6426206,""" bitch pl7_ vvhatever """,0.5921536,""" β1τ(h ρ12 ωhατever """,0.2191003,""" bicth plz whaetver """,0.8115627,""" b plz whver """,0.021549871,""" beach plz whatever """,0.03015274,""" perra plz whatever """,0.57271194,""" bitc,,h plz wha,tever """,0.63782936,""" bit ch plz wha tever """,0.23451406
"""I woke up like thi-"" bitch go back to bed",0.89241093,"""I woke up like tH-"" bitch go bad to bed",0.8629672,"""I woke up like thi-"" bit*h go back to bed",0.71760553,"""I vvo1<e up li1<e thi-"" bitch go bac1< to becl",0.6588125,"""I ωοl<e μρ 11l<e τh1-"" β1τ(h gο βα(l< το βecl",0.21642438,"""I woke up like thi-"" bicth go back to bed",0.88599813,"""I woke up like thi-"" b go back to bed",0.11316007,"""I woke up like thi-"" beach go back to bed",0.12867521,"""I woke up like thi-"" perra go back to bed",0.56269526,"""I woke up like thi-"" bitc,,h go back to bed",0.7856813,"""I woke up like thi-"" bit ch go back to bed",0.14950264
""" cancel that bitch like Nino """,0.89241093,""" cancel that bitch like Nino """,0.89241093,""" cancel that bit*h like Nino """,0.8364697,""" caricel that bitch li1<e Nirio """,0.78855824,""" (αη(e1 τhατ β1τ(h 11l<e N1ηο """,0.03828422,""" cancel that bicth like Nino """,0.89241093,""" cancel that b like Nino """,0.13214645,""" cancel that beach like Nino """,0.13561769,""" cancel that perra like Nino """,0.75208336,""" cancel that bitc,,h like Nino """,0.8460273,""" cancel that bit ch like Nino """,0.25462922
"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bitch. We know ur husband cheated on u. Ramona is dumb!!!",0.89241093,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bitch. We know ur husband cheated on u. Ramona is dumb!!!",0.89241093,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bit*h. We know ur husband cheated on u. Ramona is dumb!!!",0.85850734,"""It's allegatioris, vvere u iri the beclroorri? 1)icl u see it?"" VVorcls of a riaive &arrip; bliricl bitch. VVe 1<riovv ur husbaricl cheatecl ori u. Rarrioria is clurrib!!!",0.60311776,"""Iτ's α11egατ1οηs, ωere μ 1η τhe βeclrοοnn? D1cl μ see 1τ?"" Wοrcls οf α ηα1ve &αnnρ; β11ηcl β1τ(h. We l<ηοω μr hμsβαηcl (heατecl οη μ. Rαnnοηα 1s clμnnβ!!!",0.3245134,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bicth. We know ur husband cheated on u. Ramona is dumb!!!",0.89241093,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind b. We know ur husband cheated on u. Ramona is dumb!!!",0.7510937,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind beach. We know ur husband cheated on u. Ramona is dumb!!!",0.743089,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind perra. We know ur husband cheated on u. Ramona is dumb!!!",0.76197964,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bitc,,h. We know ur husband cheated on u. Ramona is dumb!!!",0.8629672,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bit ch. We know ur husband cheated on u. Ramona is dumb!!!",0.75208336
"""@CanIFuckOrNah: What would y'all lil ugly bald headed bitches do if they stop making make-up &amp; weave?""",0.89241093,"""@CanIFudOrNah: What would y'all lil ugly bald headed bitches do if they stop making make-up &amp; weave?""",0.8252207,"""@CanIFuckOrNah: What would y'all lil ugly bald headed bit*hes do if they stop making make-up &amp; weave?""",0.8299589,"""@CariIFuc1<OrNah: VVhat vvoulcl y'all lil ugly balcl heaclecl bitches clo if they stop rria1<irig rria1<e-up &arrip; vveave?""",0.61223894,"""@CαηIFμ(l<OrNαh: Whατ ωομ1cl y'α11 111 μg1y βα1cl heαclecl β1τ(hes clο 1f τhey sτορ nnαl<1ηg nnαl<e-μρ &αnnρ; ωeαve?""",0.25462922,"""@CanIFuckOrNah: What would y'all lil ugly bald hedaed bicthes do if they stop making make-up &amp; weave?""",0.8696708,"""@CanIFuckOrNah: What would y'all lil ugly bald hed bes do if they stop making make-up &amp; weave?""",0.718943,"""@CanIFackOrNah: What would y'all lil ugly bald headed beaches do if they stop making make-up &amp; weave?""",0.57271194,"""@CanImierdaOrNah: What would y'all lil ugly bald headed perraes do if they stop making make-up &amp; weave?""",0.6020386,"""@CanIFuckOrNah: What would y'all lil ugly bald he,,aded bitc,,hes do if they stop making make-up &amp; weave?""",0.78855824,"""@CanIFuckOrNah: What would y'all lil ugly bald hea ded bit ches do if they stop making make-up &amp; weave?""",0.743089
"""@KeyshawnSwag: Lmfao this cat started beating the shit out of me"" my nigga finally got some pussy?!? MY NIGGA!!!",0.89241093,"""@KeyshawnSwag: Lmfao tHs cat started beating the sHt out of me"" my mgga finally got some pussy?!? MY NIGGA!!!",0.8460273,"""@KeyshawnSwag: Lmfao this cat started beating the sh*t out of me"" my ni**a finally got some pu**y?!? MY NIGGA!!!",0.85850734,"""@1<eyshavvriSvvag: 1_rrifao this cat startecl beatirig the shit out of rrie"" rriy riigga firially got sorrie pussy?!? MY NIGGA!!!",0.85850734,"""@KeyshαωηSωαg: Lnnfαο τh1s (ατ sταrτecl βeατ1ηg τhe sh1τ ομτ οf nne"" nny η1ggα f1ηα11y gοτ sοnne ρμssy?!? MY NIGGΑ!!!",0.6544696,"""@KeyshawnSwag: Lmfao this cat started beating the shit out of me"" my ngiga finally got some psusy?!? MY NIGGA!!!",0.8696708,"""@KeyshawnSwag: Lmfao this cat started beating the shit out of me"" my n finally got some p?!? MY NIGGA!!!",0.8364697,"""@KeyshawnSwag: Lmfao this cat started beating the shet out of me"" my niga finally got some pusy?!? MY NIGGA!!!",0.85333383,"""@KeyshawnSwag: Lmfao this cat started beating the mierda out of me"" my negro finally got some coño?!? MY NIGGA!!!",0.6027529,"""@KeyshawnSwag: Lmfao this cat started beating the shit out of me"" my nigg,,a finally got some p,uss,,y?!? MY NIGGA!!!",0.8629672,"""@KeyshawnSwag: Lmfao this cat started beating the shit out of me"" my nig ga finally got some puss y?!? MY NIGGA!!!",0.8778702
"""How hotter than is it?"" ""A bitch.""",0.89241093,"""How hotter than is it?"" ""A bitch.""",0.89241093,"""How hotter than is it?"" ""A bit*h.""",0.73663366,"""1-1ovv hotter thari is it?"" ""A bitch.""",0.8540474,"""Hοω hοττer τhαη 1s 1τ?"" ""Α β1τ(h.""",0.10739898,"""How hotter than is it?"" ""A bicth.""",0.88599813,"""How hotter than is it?"" ""A b.""",0.17891699,"""How hotter than is it?"" ""A beach.""",0.043646812,"""How hotter than is it?"" ""A perra.""",0.65996873,"""How hotter than is it?"" ""A bitc,,h.""",0.76523775,"""How hotter than is it?"" ""A bit ch.""",0.20973456
""" if you're toes ain't done you pussy stinks """,0.88599813,""" if you're toes ain't done you pussy stinks """,0.88599813,""" if you're toes ain't done you pu**y stinks """,0.8252207,""" if you're toes airi't clorie you pussy stiri1<s """,0.7998551,""" 1f yομ're τοes α1η'τ clοηe yομ ρμssy sτ1ηl<s """,0.687436,""" if you're toes ain't done you psusy stinks """,0.8403191,""" if you're toes ain't done you p stinks """,0.48141238,""" if you're toes ain't done you pusy stinks """,0.85173553,""" if you're toes ain't done you coño stinks """,0.78207105,""" if you're toes ain't done you p,uss,,y stinks """,0.8364697,""" if you're toes ain't done you puss y stinks """,0.8115627
"""this weekends going to be fabulous"" naa man, you're seeing nae cunt. If you do they'll be koed in 2 seconds flat. Hate u. #fuckgm",0.88599813,"""tHs weekends going to be fabulous"" naa man, you're seeing nae cunt. If you do they'll be koed in 2 seconds flat. Hate u. #fudgm",0.7252971,"""this weekends going to be fabulous"" naa man, you're seeing nae cu*t. If you do they'll be koed in 2 seconds flat. Hate u. #f**kgm",0.7252971,"""this vvee1<ericls goirig to be fabulous"" riaa rriari, you're seeirig riae curit. If you clo they'll be 1<oecl iri 2 secoricls flat. 1-1ate u. #fuc1<grri",0.5885171,"""τh1s ωeel<eηcls gο1ηg το βe fαβμ1ομs"" ηαα nnαη, yομ're see1ηg ηαe (μητ. If yομ clο τhey'11 βe l<οecl 1η 2 se(οηcls f1ατ. Hατe μ. #fμ(l<gnn",0.39915034,"""this weekends going to be fabulous"" naa man, you're seeing nae cunt. If you do they'll be koed in 2 seconds flat. Hate u. #fukcgm",0.8460273,"""this weekends going to be fabulous"" naa man, you're seeing nae cunt. If you do they'll be koed in 2 seconds flat. Hate u. #fgm",0.75208336,"""this weekends going to be fabulous"" naa man, you're seeing nae count. If you do they'll be koed in 2 seconds flat. Hate u. #fackgm",0.6852916,"""this weekends going to be fabulous"" naa man, you're seeing nae coño. If you do they'll be koed in 2 seconds flat. Hate u. #mierdagm",0.60311776,"""this weekends going to be fabulous"" naa man, you're seeing nae c,,,unt. If you do they'll be koed in 2 seconds flat. Hate u. #fuc,kgm",0.8364697,"""this weekends going to be fabulous"" naa man, you're seeing nae cu nt. If you do they'll be koed in 2 seconds flat. Hate u. #fu ckgm",0.7510937
"""@iLGDaily: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?",0.88599813,"""@iLGDaily: And smoke weed in public, fud cops man, do what you wama do, they don't own you, run if they come"" are you retarded?",0.6611249,"""@iLGDaily: And smoke weed in public, f**k cops man, do what you wanna do, they don't own you, run if they come"" are you re**rded?",0.76197964,"""@i1_G1)aily: Aricl srrio1<e vveecl iri public, fuc1< cops rriari, clo vvhat you vvariria clo, they clori't ovvri you, ruri if they corrie"" are you retarclecl?",0.5716857,"""@1LGDα11y: Αηcl snnοl<e ωeecl 1η ρμβ11(, fμ(l< (ορs nnαη, clο ωhατ yομ ωαηηα clο, τhey clοη'τ οωη yομ, rμη 1f τhey (οnne"" αre yομ reταrclecl?",0.25462922,"""@iLGDaily: And smoke weed in public, fukc cops man, do what you wanna do, they don't own you, run if they come"" are you retraded?",0.78207105,"""@iLGDaily: And smoke weed in public, f cops man, do what you wanna do, they don't own you, run if they come"" are you red?",0.40614098,"""@iLGDaily: And smoke weed in public, fack cops man, do what you wanna do, they don't own you, run if they come"" are you returded?",0.6588125,"""@iLGDaily: And smoke weed in public, mierda cops man, do what you wanna do, they don't own you, run if they come"" are you retardared?",0.71760553,"""@iLGDaily: And smoke weed in public, fuc,k cops man, do what you wanna do, they don't own you, run if they come"" are you ret,ar,ded?",0.85173553,"""@iLGDaily: And smoke weed in public, fu ck cops man, do what you wanna do, they don't own you, run if they come"" are you r etarded?",0.8540474
""" quick piece of pussy call it a drive by """,0.88599813,""" quid piece of pussy call it a dnve by """,0.8778702,""" quick piece of pu**y call it a drive by """,0.8299589,""" quic1< piece of pussy call it a clrive by """,0.8540474,""" qμ1(l< ρ1e(e οf ρμssy (α11 1τ α clr1ve βy """,0.44039994,""" quick piece of psusy call it a drive by """,0.7510937,""" quick piece of p call it a drive by """,0.2763787,""" quick piece of pusy call it a drive by """,0.85173553,""" quick piece of coño call it a drive by """,0.78711975,""" quick piece of p,uss,,y call it a drive by """,0.7856813,""" quick piece of puss y call it a drive by """,0.8460273
"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the pussy",0.88599813,"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refngerator. Eatin up all the pussy",0.8629672,"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the pu**y",0.88599813,"#vvrorigfilrriquotes ..everytirrie I corrie iri the 1<itcheri you iri the 1<itcheri, iri the goclclarriri refrigerator. Eatiri up all the pussy",0.7510937,"#ωrοηgf11nnqμοτes ..everyτ1nne I (οnne 1η τhe l<1τ(heη yομ 1η τhe l<1τ(heη, 1η τhe gοclclαnnη refr1gerατοr. Eατ1η μρ α11 τhe ρμssy",0.4977744,"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the psusy",0.85850734,"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the p",0.7105462,"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the pusy",0.8629672,"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the coño",0.8629672,"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the p,uss,,y",0.8629672,"#wrongfilmquotes ..everytime I come in the kitchen you in the kitchen, in the goddamn refrigerator. Eatin up all the puss y",0.85850734
""" broke bitch cant tell me nothing """,0.88599813,""" broke bitch cant tell me notHng """,0.85850734,""" broke bit*h cant tell me nothing """,0.7675452,""" bro1<e bitch carit tell rrie riothirig """,0.57271194,""" βrοl<e β1τ(h (αητ τe11 nne ηοτh1ηg """,0.1641865,""" broke bicth cant tell me nothing """,0.8778702,""" broke b cant tell me nothing """,0.09525062,""" broke beach cant tell me nothing """,0.0926474,""" broke perra cant tell me nothing """,0.5972042,""" broke bitc,,h cant tell me nothing """,0.76197964,""" broke bit ch cant tell me nothing """,0.23235008
#IndigenousPeoplesDay HAHA!!! You fuckin' retarded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals,0.88599813,#IndigenousPeoplesDay HAHA!!! You fudin' retarded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals,0.68408644,#IndigenousPeoplesDay HAHA!!! You f**kin' re**rded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals,0.8115627,#IricligeriousPeoples1)ay 1-1A1-1A!!! You fuc1<iri' retarclecl corrirriies!!!!! 1-1uriter 13icleri loves sriortiri' that PYGMIE FAIRY 1)UST clori't he? #liberals,0.62702215,#Iηcl1geηομsPeορ1esDαy HΑHΑ!!! Yομ fμ(l<1η' reταrclecl (οnnnn1es!!!!! Hμητer B1cleη 1οves sηοrτ1η' τhατ PYGMIE FΑIRY DUST clοη'τ he? #11βerα1s,0.45396814,#IndigenousPeoplesDay HAHA!!! You fukcin' retraded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals,0.8299589,#IndigenousPeoplesDay HAHA!!! You fin' red commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals,0.42568782,#IndigenousPeoplesDay HAHA!!! You fackin' returded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals,0.74954444,#IndigenousPeoplesDay HAHA!!! You mierdain' retardared commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals,0.71760553,"#IndigenousPeoplesDay HAHA!!! You fuc,kin' ret,ar,ded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals",0.83334327,#IndigenousPeoplesDay HAHA!!! You fu ckin' r etarded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals,0.8460273
"""..All I wanna do is get money and fuck model bitches!"" - Russell Simmons",0.88599813,"""..All I wama do is get money and fud model bitches!"" - Russell Simmons",0.6588125,"""..All I wanna do is get money and f**k model bit*hes!"" - Russell Simmons",0.7510937,"""..All I vvariria clo is get rrioriey aricl fuc1< rrioclel bitches!"" - Russell Sirrirrioris",0.6027529,"""..Α11 I ωαηηα clο 1s geτ nnοηey αηcl fμ(l< nnοcle1 β1τ(hes!"" - Rμsse11 S1nnnnοηs",0.3308965,"""..All I wanna do is get money and fukc model bicthes!"" - Russell Simmons",0.8460273,"""..All I wanna do is get money and f model bes!"" - Russell Simmons",0.05304765,"""..All I wanna do is get money and fack model beaches!"" - Russell Simmons",0.2396185,"""..All I wanna do is get money and mierda model perraes!"" - Russell Simmons",0.40060925,"""..All I wanna do is get money and fuc,k model bitc,,hes!"" - Russell Simmons",0.8115627,"""..All I wanna do is get money and fu ck model bit ches!"" - Russell Simmons",0.5716857
"""I'm sick of his shit man @JonnieSantana: Sit his bitch ass, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pick smh""""",0.8778702,"""I'm sid of Hs sHt man @JomieSantana: Sit Hs bitch ass, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pid smh""""",0.73663366,"""I'm sick of his sh*t man @JonnieSantana: Sit his bit*h a*s, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pick smh""""",0.82048255,"""I'rri sic1< of his shit rriari @JoririieSaritaria: Sit his bitch ass, I'rri fecl up bro RT ""@80sbaby4life: Gerio threvv yet ariother pic1< srrih""""",0.5779532,"""I'nn s1(l< οf h1s sh1τ nnαη @Jοηη1eSαηταηα: S1τ h1s β1τ(h αss, I'nn fecl μρ βrο RT ""@80sβαβy411fe: Geηο τhreω yeτ αηοτher ρ1(l< snnh""""",0.32764325,"""I'm sick of his shit man @JonnieSantana: Sit his bicth sas, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pick smh""""",0.83334327,"""I'm sick of his shit man @JonnieSantana: Sit his b a, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pick smh""""",0.7570315,"""I'm sick of his shet man @JonnieSantana: Sit his beach ase, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pick smh""""",0.47119883,"""I'm sick of his mierda man @JonnieSantana: Sit his perra culo, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pick smh""""",0.6827122,"""I'm sick of his shit man @JonnieSantana: Sit his bitc,,h a,ss, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pick smh""""",0.8460273,"""I'm sick of his shit man @JonnieSantana: Sit his bit ch as s, I'm fed up bro RT ""@80sbaby4life: Geno threw yet another pick smh""""",0.78855824
